ResponseId,condition,choice_set,choice_set_size,choice,scale_target_normalized
R_2VfiXRjMt1fNVuM,control,D'E'F',t,0,1
R_1eXZyz8yQABnqM2,control,D'E'F',t,1,0.431034483
R_3iILvp8hyMG29Uo,extreme_beginning,D'E'F',t,0,0.277777778
R_1Pe2dEeCqB8fyvw,extreme_beginning,D'E'F',t,0,0.337078652
R_3FLgWYtxOOrNDFI,extreme_beginning,D'E'F',t,0,0.563829787
R_1JIRjgAqwX3OhGf,extreme_beginning,D'E'F',t,0,1
R_3HHL1NtgXdLyRcc,control,D'E'F',t,0,0
R_1l4WYOYoq8CFprF,control,D'E'F',t,0,0
R_rckwgW2p2lIlh2V,extreme_beginning,D'E'F',t,1,0.621621622
R_1QmzzOdCuki2LFC,extreme_middle,D'E'F',t,0,0.578947368
R_3sskHEYiYnzp5n5,extreme_beginning,D'E'F',t,1,0.556962025
R_vCPCOXgtdo8Kced,extreme_middle,D'E'F',t,0,0.545454545
R_3nVLUXwWv4eHNqh,extreme_middle,D'E'F',t,0,0.742424242
R_AmQOTiViZ31OZ4B,extreme_beginning,D'E'F',t,0,0.191780822
R_3elu6faNRM2M04c,control,D'E'F',t,0,0.111111111
R_3FXuLN1xTt6cXeh,extreme_beginning,D'E'F',t,0,0.171428571
R_3LaHmPQscLfruQk,extreme_beginning,D'E'F',t,0,0.777777778
R_2SkpEH50Y3X9dR0,extreme_beginning,D'E'F',t,0,0
R_2aazcAyTuU1Dzap,extreme_middle,D'E'F',t,0,0.416666667
R_3nf2K5vTQ6yGDES,extreme_middle,D'E'F',t,0,0.285714286
R_3peSzdYRWmiARYz,extreme_middle,D'E'F',t,0,0.3
R_2aM6kv53ztbpXyw,control,D'E'F',t,1,0.388888889
R_3D0hfstFhexVPfX,extreme_beginning,D'E'F',t,0,0.16
R_3vBws3p0bE8l5El,extreme_middle,D'E'F',t,0,0.452830189
R_QmR5MNwlTaRNQIN,extreme_beginning,D'E'F',t,0,0.081395349
R_O74IFS2VSY716Lf,control,D'E'F',t,1,0.571428571
R_bHKEU6zXZR4m2YN,extreme_middle,D'E'F',t,0,0.388888889
R_zYHmmcwm3q8xH7r,extreme_middle,D'E'F',t,0,0.111111111
R_1JRVUyvmNGneZ3q,extreme_beginning,D'E'F',t,0,1
R_3n6lQdpAKKBL6B9,control,D'E'F',t,0,1
R_yOMFo3nSPkKNp1T,extreme_beginning,D'E'F',t,1,0.643835616
R_3OePP9sLwTMxYfO,extreme_middle,D'E'F',t,0,0.527777778
R_1cSyWcDg7YmXYL8,extreme_middle,D'E'F',t,0,0.05
R_3F3g9CNXeuHWeBL,extreme_beginning,D'E'F',t,0,1
R_zcGf4NDpkdtwmCR,extreme_beginning,D'E'F',t,0,1
R_231N2toA7rB7iD9,control,D'E'F',t,0,0.333333333
R_1lt1rvOd9EDJ06o,extreme_middle,D'E'F',t,0,0
R_DGi6oa37gVYwt7H,extreme_middle,D'E'F',t,0,1
R_2dFx1VrKSccIlOF,extreme_middle,D'E'F',t,0,0.058823529
R_2P1cKxXOMVtpYHP,extreme_middle,D'E'F',t,0,0.186046512
R_AGs5BBEAr0xgrrH,extreme_middle,D'E'F',t,0,1
R_3OlyTgfgAIsEYaF,extreme_middle,D'E'F',t,0,0
R_2txredQQ8v4QKNn,control,D'E'F',t,0,0
R_2EzTlfNcmkFV0rP,extreme_beginning,D'E'F',t,0,0.511627907
R_27xkKk0jmTopkXs,extreme_beginning,D'E'F',t,1,0.571428571
R_3kuDl1Sb32kQha4,extreme_beginning,D'E'F',t,0,0.789473684
R_2fp8GvEtPWWw5d6,control,D'E'F',t,0,0
R_2VJWTYzTMUplCVa,extreme_beginning,D'E'F',t,0,0.142857143
R_2Eu8zwJvTENiCes,extreme_beginning,D'E'F',t,0,0.076923077
R_SWbKlqk2gVumngB,extreme_beginning,D'E'F',t,0,0.456140351
R_2qaO5WBJH8QdzPR,extreme_beginning,D'E'F',t,0,1
R_1NyPziGgMDAgVaI,control,D'E'F',t,1,0.375
R_1hMgdfau4p76D9M,extreme_middle,D'E'F',t,0,0
R_1ovS0lSfi8HGwcx,extreme_middle,D'E'F',t,0,0.194444444
R_2dKHqgYD3IC4jaE,extreme_middle,D'E'F',t,0,0.111111111
R_1jTjI8c1dIsmlFc,extreme_middle,D'E'F',t,0,0.958333333
R_uyoStRhD1luL1Zv,extreme_beginning,D'E'F',t,0,0
R_r6cjm35dD6AGT8R,extreme_beginning,D'E'F',t,0,0
R_1FG9ipFbPTm5L2N,control,D'E'F',t,1,0.678571429
R_DOHrR5pngZv0jT3,extreme_beginning,D'E'F',t,0,0.336734694
R_123zqFd9wUy4SKP,extreme_middle,D'E'F',t,0,0.158730159
R_4PImmdaPRuCyIyR,control,D'E'F',t,1,0.523809524
R_28A0yhDiNTQ953C,control,D'E'F',t,0,0
R_2rABCMuObMRzZS1,extreme_beginning,D'E'F',t,0,0.608695652
R_3dM5OkYhatr9giG,extreme_beginning,D'E'F',t,0,0.666666667
R_2dK2A3ebPmV3UnA,extreme_beginning,D'E'F',t,0,0.333333333
R_2aRf9RaDEhf0sdj,extreme_middle,D'E'F',t,0,0.71875
